"birth_city","citizenship","pct_citizen","total_city_records"
"LANDOL SMEDEREVO","170",100,1
"LANG SON","432",100,1
"LANGENDREER","163",100,1
"LANGENFELD RHLD.","163",100,1
"LANGERCHAHARDEH","423",100,1
"LANGROUD","439",100,1
"LANION","125",100,1
"LANTSCHYN","166",100,1
"LANY","152",100,1
"LAOS","232",100,1
"LAOUAMRA","252",100,1
"LAOUMAL","252",100,1
"LAPRAN","436",100,1
"LAQSABI TAGOUST","252",100,1
"LARISA LARISAS","134",100,1
"LARISAS","134",100,1
"LARMON","423",100,1
"LARNACA","154",100,1
"LARNAKA","181",100,1
"LAS CABANAS","161",100,1
"LAS MATAS DE FARFAN","335",100,1
"LAS PALMAS DE GRAN CANARIA","161",100,1
"LAS PALMASDE GRAN CANARIA","161",100,1
"LAS PINAS","462",100,1
"LAS TUNAS","351",100,1
"LAS TUNAS CUB","351",100,1
"LAS VEGAS","368",100,1
"LASALLE","348",100,1
"LASAM","462",100,1
"LASHKAR","423",100,1
"LASK","152",100,1
"LASKARZEW","152",100,1
"LASLOVO","122",100,1
"LASURNY","160",100,1
"LASZSZOW","152",100,1
"LATAIKA","475",100,1
"LATAKEA","475",100,1
"LATAKI","475",100,1
"LATAKIA JABLEH","475",100,1
"LATAKIAH","475",100,1
"LATAKTIA","475",100,1
"LATAMINA","475",100,1
"LATEKIA","475",100,1
"LATHAKIA","475",100,1
"LATIANO","137",100,1
"LATISANA","137",100,1
"LATTAKER","475",100,1
"LATTAQUIE","475",100,1
"LATVIJA","142",100,1
"LAURENZANA","137",100,1
"LAUSANNE","144",100,1
"LAVANDEIRA","153",100,1
"LAVELLO","137",100,1
"LAXMIPUR","460",100,1
"LAYOUN","252",100,1
"LAYYAH","461",100,1
"LAZA","154",100,1
"LAZAKEVAC","170",100,1
"LAZANI","144",100,1
"LAZARENI","154",100,1
"LAZARIM","153",100,1
"LAZISE","131",100,1
"LAZISKA GORNE","152",100,1
"LAZKAO","161",100,1
"LAZNICA ZAGUBICA","170",100,1
"LE CHESNAY","129",100,1
"LE HAVRE-ROUEN","285",100,1
"LE PORT","129",100,1
"LEBA","152",100,1
"LEBANOUN","475",100,1
"LEBAP","471",100,1
"LEBEDINKOWA","450",100,1
"LEBEDJAGA","160",100,1
"LEBEDJAN","166",100,1
"LEBEDYN","166",100,1
"LEBINA","132",100,1
"LEBORKL","152",100,1
"LECA DA PALMEIRA","153",100,1
"LECCO","137",100,1
"LECHINTA","154",100,1
"LECZYCA","152",100,1
"LEDYCZEK","152",100,1
"LEEUWARDEN","148",100,1
"LEFKE","181",100,1
"LEGIONOWO","152",100,1
"LEGNAGO","137",100,1
"LEGNANO","154",100,1
"LEHCHEVO","125",100,1
"LEHLIA-GARA","154",100,1
"LEHLIU GARA","154",100,1
"LEIBNITZ","151",100,1
"LEICESTER","168",100,1
"LEIDERDORP","148",100,1
"LEIDSCHENDAM","148",100,1
"LEKAWICA","152",100,1
"LEKEF","285",100,1
"LEKETY","245",100,1
"LELECHOWKA","152",100,1
"LELIS","152",100,1
"LELYSTAD","152",100,1
"LENAUHEIM","154",100,1
"LENE","121",100,1
"LENIN","166",100,1
"LENINABAD","470",100,1
"LENINAKAN","422",100,1
"LENINOBAD","166",100,1
"LENINOGORSK","160",100,1
"LENINSKOE","444",100,1
"LENISHTE","125",100,1
"LENNSTADT","163",100,1
"LENOLA","137",100,1
"LENZING","151",100,1
"LEONFORTE","137",100,1
"LEONIDOVO","160",100,1
"LEPENICA","170",100,1
"LEPSY","160",100,1
"LESANE","170",100,1
"LESHAN","150",100,1
"LESHKOSHIQ","150",100,1
"LESKO","152",100,1
"LESKOC","150",100,1
"LESKOVCIC-OBILIC","150",100,1
"LESNA","152",100,1
"LESNOJE","160",100,1
"LESSOSAWODSK","146",100,1
"LESSOSIBIRSK","166",100,1
"LESZNO","152",100,1
"LETANC","150",100,1
"LETCANI","154",100,1
"LETOVICA","170",100,1
"LETTLAND","166",100,1
"LETYCHIV","166",100,1
"LEUTKIRCH","451",100,1
"LEVADIA","134",100,1
"LEVERANO","137",100,1
"LEVIV","166",100,1
"LEVOBEREZHNOYE","160",100,1
"LEVOCA","155",100,1
"LEWISHAM","154",100,1
"LEXTORP","157",100,1
"LEZHA","121",100,1
"LEZNO","152",100,1
"LGHARBIA","252",100,1
"LIAO NING SHENG","479",100,1
"LIBAN","224",100,1
"LIBANON","475",100,1
"LIBEREC","164",100,1
"LIBIJSKA DZAMAHIRIJA","170",100,1
"LIBRAJD","157",100,1
"LIBRAZDH","121",100,1
"LIBRAZHD","121",100,1
"LIBREVILLE","236",100,1
"LIBYA","475",100,1
"LICAB","462",100,1
"LICHEN STARY","152",100,1
"LICHTENVOORDE","148",100,1
"LIDA","152",100,1
"LIDZBARK WARMINSKI","152",100,1
"LIEBEMUHL","152",100,1
"LIEBENBERG","137",100,1
"LIENZ","151",100,1
"LIETUVIS","142",100,1
"LIGNE","150",100,1
"LIJESNICA","122",100,1
"LIKASI","246",100,1
"LIKE","122",100,1
"LIKOC","150",100,1
"LIKUSEN","152",100,1
"LILIENFELD","151",100,1
"LIMANOVA","152",100,1
"LIMANU","154",100,1
"LIMBAZU","139",100,1
"LIMBURG A.D.LAHN","163",100,1
"LIMERICK","135",100,1
"LIMJAN","121",100,1
"LIMOGES","129",100,1
"LINARES","161",100,1
"LINCOLN","168",100,1
"LINDENBERG IM ALLGAU","163",100,1
"LINGUERE","269",100,1
"LINHARES","137",100,1
"LINKAICIAI","142",100,1
"LINSCHOTEN","148",100,1
"LINZ AN DER DONAU","151",100,1
"LIPARI","137",100,1
"LIPECK","155",100,1
"LIPETSK","160",100,1
"LIPIANY","152",100,1
"LIPINE","152",100,1
"LIPJAGI","160",100,1
"LIPKOVE","144",100,1
"LIPKOVO","144",100,1
"LIPLAN","170",100,1
"LIPLJANY","444",100,1
"LIPNIC","154",100,1
"LIPNICA MUROANA","152",100,1
"LIPNICA TUZLA","130",100,1
"LIPOVA","154",100,1
"LIPOVA ARAD","154",100,1
"LIPOVA JUD. ARAD","154",100,1
"LIPOVAT","154",100,1
"LIPOVICA","170",100,1
"LIPOVO POLJE","132",100,1
"LIPOVTSY","166",100,1
"LIPOVU","154",100,1
"LIPSKO","152",100,1
"LIPYAN","122",100,1
"LISAKOWSK","444",100,1
"LISIECICE","152",100,1
"LISIVSCHTSCHINA","166",100,1
"LISKY","166",100,1
"LISMIR","150",100,1
"LISOVICI","122",100,1
"LISPAJA","160",100,1
"LISTOWEL","135",100,1
"LITAUEN","142",100,1
"LITIN","166",100,1
"LITOMERCE","164",100,1
"LITWINSKOJE","444",100,1
"LITYN","166",100,1
"LIVADA","144",100,1
"LIVADIA","134",100,1
"LIVERPOOL","475",100,1
"LIVIV","166",100,1
"LIVIVSKA OBLAST","166",100,1
"LIVRY GARGAN","163",100,1
"LIYBASHIVKA","166",100,1
"LIZZANO","137",100,1
"LJADOWENY","160",100,1
"LJENOBUD D.","122",100,1
"LJUBACE","130",100,1
"LJUBATOVICA","170",100,1
"LJUBECNA","131",100,1
"LJUBENIC","150",100,1
"LJUBESCHIW","166",100,1
"LJUBIJA RUDNIK","130",100,1
"LJUBIN","144",100,1
"LJUBINIC","150",100,1
"LJUBINO","160",100,1
"LJUBITSCHTANE","160",100,1
"LJUBLIANA","131",100,1
"LJUBLINSK","166",100,1
"LJUBOVIJA","170",100,1
"LJUBOVO","170",100,1
"LJUBUNCI","130",100,1
"LJUDINAWA","166",100,1
"LJUNGBY","157",100,1
"LJUNINJE","150",100,1
"LJUTISCH","166",100,1
"LJUTOMER","131",100,1
"LJUTSCH","166",100,1
"LKA JALPANAM","431",100,1
"LLADOC","150",100,1
"LLADROVC KK MALISHEVE","150",100,1
"LLADROVC MALISHEVA","132",100,1
"LLADROVIQ","150",100,1
"LLAPASHTICE E EPERM.","150",100,1
"LLAPCEVE","150",100,1
"LLAUSHE","150",100,1
"LLAZICE","150",100,1
"LLERENA","154",100,1
"LLORET DE MAR","161",100,1
"LLOSETA","161",100,1
"LLUKAC I BEGUT","150",100,1
"LOBLAU","152",100,1
"LOBOS","323",100,1
"LOBTSCHA","169",100,1
"LOC. BALTI","154",100,1
"LOC. BRAVICEA","154",100,1
"LOC. CHISINAU","154",100,1
"LOC. GROZASCA","154",100,1
"LOC. RUSENI","154",100,1
"LOC. SCAFATI","154",100,1
"LOC. TIGHECI","154",100,1
"LOC.BENDER","154",100,1
"LOC.CENAC","154",100,1
"LOC.GLINJENI","154",100,1
"LOCARNO","130",100,1
"LOCKEN","152",100,1
"LODEJNOJE POLE","160",100,1
"LOEBEN","151",100,1
"LOEI","476",100,1
"LOESKOVAC","170",100,1
"LOFOS","134",100,1
"LOGODECHI","430",100,1
"LOGRESTI","154",100,1
"LOHAR MAJRA PUNJAB","436",100,1
"LOHIN KHAS JALANDHER","436",100,1
"LOHNAU","152",100,1
"LOISON","129",100,1
"LOJA","161",100,1
"LOKOJA","232",100,1
"LOKOMOTIVNYE","160",100,1
"LOKOTOT","444",100,1
"LOKVARI","170",100,1
"LOKVE","170",100,1
"LOKVICA","170",100,1
"LOLA","262",100,1
"LOM","125",100,1
"LOMAS DE ZAMORA","323",100,1
"LOMME","129",100,1
"LONDON WOOLWICH","154",100,1
"LONG AN","432",100,1
"LONGJUMEAU","154",100,1
"LONKAU","152",100,1
"LOOF","475",100,1
"LOP BURI","476",100,1
"LOPAR","130",100,1
"LORA DEL RIO","154",100,1
"LORCA","161",100,1
"LOS ALCAZARES","161",100,1
"LOS PATIOS","349",100,1
"LOS SANTOS SALAMANCA","161",100,1
"LOSIE","152",100,1
"LOSILLA DE ALBA","161",100,1
"LOSOWA","166",100,1
"LOTSKYNO","166",100,1
"LOUF","475",100,1
"LOULAD","252",100,1
"LOUNNINA","475",100,1
"LOURES","153",100,1
"LOUSADA","153",100,1
"LOV-SARAKEB","475",100,1
"LOVECH","125",100,1
"LOVISA","128",100,1
"LOW","166",100,1
"LOWETSCH","125",100,1
"LOWICZ","152",100,1
"LOZNITSA","125",100,1
"LUBAINEN","152",100,1
"LUBAWA","152",100,1
"LUBBOCK","368",100,1
"LUBCZ WIELKI","152",100,1
"LUBEN","152",100,1
"LUBIESTOW","166",100,1
"LUBIESZOW","166",100,1
"LUBISHTE","150",100,1
"LUBIZHDE","150",100,1
"LUBKI","152",100,1
"LUBOCKIE","152",100,1
"LUBOMIA","152",100,1
"LUBOMYRKA","444",100,1
"LUBOSZYCE","152",100,1
"LUBOVE","150",100,1
"LUBOWICZ WIELKI","152",100,1
"LUBOWO","152",100,1
"LUBRANIEC","152",100,1
"LUBSKO","152",100,1
"LUCANI","122",100,1
"LUCENEC","155",100,1
"LUCIA","154",100,1
"LUCKNOW","436",100,1
"LUDBREG","130",100,1
"LUDHIANA","436",100,1
"LUGANKA","444",100,1
"LUGANO","170",100,1
"LUGAR","423",100,1
"LUGINY","166",100,1
"LUGOWOE","160",100,1
"LUGOWOJE","444",100,1
"LUHANSK","166",100,1
"LUHANSK OBL.","166",100,1
"LUHANSK OBLAST","166",100,1
"LUHOVITI","146",100,1
"LUKAR","130",100,1
"LUKAVICA RIJEKA","122",100,1
"LUKOVIT","125",100,1
"LUKOVO","130",100,1
"LULEA","438",100,1
"LULFBURGAZ","163",100,1
"LUNCA","154",100,1
"LUNEVILLE","154",100,1
"LUNGAU","151",100,1
"LUNGHANSK","166",100,1
"LUNIESZEWO","152",100,1
"LUNSAR","272",100,1
"LUSAKA","257",100,1
"LUSANGA","245",100,1
"LUSANJE","121",100,1
"LUSCANI","132",100,1
"LUSGANA","245",100,1
"LUSHNJA","121",100,1
"LUSINO","160",100,1
"LUSTENAU","151",100,1
"LUSTOSA","153",100,1
"LUTARKA","166",100,1
"LUTOCIN","152",100,1
"LUTTOGLLAVE","150",100,1
"LUXEMBURG","143",100,1
"LUZ I GOGEL DURRES","137",100,1
"LUZANA","152",100,1
"LUZSK","166",100,1
"LVIV OBL.","166",100,1
"LVOV","166",100,1
"LWIW GEBIET","166",100,1
"LWIW OBL.","166",100,1
"LWIW OBLAST","166",100,1
"LWIWSKA","166",100,1
"LYASKOVETS","125",100,1
"LYCK","152",100,1
"LYMINGTON","168",100,1
"LYPNYKY","166",100,1
"LYSOVYCHI","166",100,1
"LYSSYTSCHANSK","166",100,1
"LYSWA","160",100,1
"LYTSCHANKA","166",100,1
"LYULYAKOVO","125",100,1
"LYVANSKI","166",100,1
"M HAJER","252",100,1
"M LUTHER","157",100,1
"M'BINDA FOUAGA","221",100,1
"M'HAJER","252",100,1
"M'SILVA","221",100,1
"M. AL-SADER BAGDAD","438",100,1
"M. DOBRANJA","170",100,1
"M. KEMALPASA","163",100,1
"M. LEMBERG","166",100,1
"M. LUTHER","157",100,1
"M. LWIW","166",100,1
"M. POLTAJA","166",100,1
"M. ZAPORIZZHYA","166",100,1
"M.KNIB","166",100,1
"M.XAPKIB","166",100,1
"M.XEPCOH","166",100,1
"MA'ARRAT MISRIN","475",100,1
"MAADAMIA","475",100,1
"MAADNA KHOURIBGA","252",100,1
"MAAMOURA","285",100,1
"MAAR DEBSA","475",100,1
"MAARABA","475",100,1
"MAARAKE","451",100,1
"MAARAKE TYROS","451",100,1
"MAARAKE-SOUR","451",100,1
"MAARAT AN-NUMAN","475",100,1
"MAARATEH","475",100,1
"MAARDES","475",100,1
"MAARRETALNUAMOU","475",100,1
"MAASE OFFINSO","238",100,1
"MAASHOUK","475",100,1
"MAASIN","462",100,1
"MAATARKA","252",100,1
"MAAZIZ","252",100,1
"MABAADI","475",100,1
"MABATLI","475",100,1
"MABINI","462",100,1
"MACAPA-AP","327",100,1
"MACARESTI","146",100,1
"MACEDA","153",100,1
"MACEDONIEN","144",100,1
"MACENTA","261",100,1
"MACERTA","137",100,1
"MACHAKOS","368",100,1
"MACHATSCHGALA","160",100,1
"MACHILIPATNAM","436",100,1
"MACHILIPATNAM ANDHRA PRADESH","436",100,1
"MACHMUR","438",100,1
"MACHROUHA","285",100,1
"MACHROUHA NABEUL","285",100,1
"MACHTA HELOU","475",100,1
"MACON","129",100,1
"MADAGH","252",100,1
"MADALENA","153",100,1
"MADAN","125",100,1
"MADANJAT","444",100,1
"MADARIPUR","460",100,1
"MADDALONI","137",100,1
"MADEN","163",100,1
"MADENOVAC","170",100,1
"MADI","458",100,1
"MADINA ALBAATH","475",100,1
"MADIUN","437",100,1
"MADJARI","144",100,1
"MADJERA","150",100,1
"MADREVO","125",100,1
"MADRID (SPANIEN","161",100,1
"MADURAI","436",100,1
"MADURAI TAMIL NADU","436",100,1
"MADYAN","461",100,1
"MAEMOUN","438",100,1
"MAEWKA","160",100,1
"MAGASINKA","166",100,1
"MAGETAN","437",100,1
"MAGJATE","121",100,1
"MAGLAY","122",100,1
"MAGLEN","125",100,1
"MAGMUR","438",100,1
"MAGORE","150",100,1
"MAGU","282",100,1
"MAGURA-LIPLJAN","132",100,1
"MAGURELE","154",100,1
"MAGURENI","154",100,1
"MAGYAR","165",100,1
"MAHA SARAKHAM","476",100,1
"MAHACKALA","160",100,1
"MAHADAY","273",100,1
"MAHAJANGA","249",100,1
"MAHAL-EL WARDAKHA","423",100,1
"MAHALA","154",100,1
"MAHALAPYE","263",100,1
"MAHARASHTRA MUMBAI","436",100,1
"MAHAT","438",100,1
"MAHATTE","438",100,1
"MAHIPAL","460",100,1
"MAHKAN","475",100,1
"MAHMIC SELO","122",100,1
"MAHMUD-E RAQI","423",100,1
"MAHMUDIA","154",100,1
"MAHMUDIYE","163",100,1
"MAHOJE","122",100,1
"MAHSHAD","423",100,1
"MAHZEMIN","163",100,1
"MAI MINE","224",100,1
"MAIADIN","475",100,1
"MAICANESTI","154",100,1
"MAID UTTARAKHAND","436",100,1
"MAIDAN","423",100,1
"MAIDAN MARKIT","423",100,1
"MAIDAN WARDAK","423",100,1
"MAIDAN XXX","423",100,1
"MAIDANWARDAK","423",100,1
"MAIDSTONE","168",100,1
"MAIDUGURI","232",100,1
"MAIKAIN","160",100,1
"MAIKAIN GEBIET PAWLODAR","444",100,1
"MAILI-SAJ","477",100,1
"MAIRR","461",100,1
"MAISS EL JABAL","451",100,1
"MAJADIN","475",100,1
"MAJDAN","122",100,1
"MAJDAN KRYNICKI","152",100,1
"MAJDANPEK","170",100,1
"MAJDEL ANJAR","451",100,1
"MAJOROWKA","444",100,1
"MAKAREW","444",100,1
"MAKARSKA","130",100,1
"MAKATI","462",100,1
"MAKBRA","285",100,1
"MAKELA","223",100,1
"MAKENENE","262",100,1
"MAKENI","272",100,1
"MAKHMOR","438",100,1
"MAKHMUR","438",100,1
"MAKHRAJ","475",100,1
"MAKHRAJJ","475",100,1
"MAKIJIWKA","166",100,1
"MAKIYA","475",100,1
"MAKKAH","472",100,1
"MAKKEEWKA","160",100,1
"MAKNA","451",100,1
"MAKNASSA ACHARQIA","252",100,1
"MAKNASSY","285",100,1
"MAKNE","451",100,1
"MAKOC","150",100,1
"MAKOW MAZOWIECKI","152",100,1
"MAKOWAL","436",100,1
"MAKRYCHOVION","134",100,1
"MAKRYGIALOS","134",100,1
"MAKSUT","444",100,1
"MAKTALA","475",100,1
"MAKU","439",100,1
"MAKUENI","243",100,1
"MAKYSCHYN","166",100,1
"MALA DANYLIWKA","166",100,1
"MALA LEPETYCHA","166",100,1
"MALA LEPETYKHA","166",100,1
"MALA WYSKA","166",100,1
"MALABLE","273",100,1
"MALABO","161",100,1
"MALABON","462",100,1
"MALAH","475",100,1
"MALANOW","152",100,1
"MALAVEC","121",100,1
"MALAYER","439",100,1
"MALBORG","152",100,1
"MALCHEVSKE","166",100,1
"MALCZYCE","152",100,1
"MALE LEPETYKHA","166",100,1
"MALEKIA","475",100,1
"MALEKIYA","475",100,1
"MALI","261",100,1
"MALI GJYMTIT","121",100,1
"MALI KOLAJ","121",100,1
"MALI LOSEN","131",100,1
"MALIK ABDULLAHJAN","423",100,1
"MALIKAYAH","475",100,1
"MALIKEYAH","475",100,1
"MALIKIYA","475",100,1
"MALIKIYE","475",100,1
"MALIN","166",100,1
"MALINDI","243",100,1
"MALINIVKA","166",100,1
"MALINOWOJE","444",100,1
"MALKIA","475",100,1
"MALKIA MAZRAA","475",100,1
"MALKIE","475",100,1
"MALKIYA","475",100,1
"MALKOWO","160",100,1
"MALKYA","475",100,1
"MALKYE","475",100,1
"MALLAH","475",100,1
"MALLKAS","121",100,1
"MALLORCA","161",100,1
"MALO","137",100,1
"MALO MAREVO","122",100,1
"MALO SELO","130",100,1
"MALOJE TJUCHTY","444",100,1
"MALTEPE","163",100,1
"MALTEZI","154",100,1
"MALVAR BATANGAS","462",100,1
"MALVEIRA MAFRA","153",100,1
"MALYN","166",100,1
"MAMMOU LOPPE","261",100,1
"MAMOU","261",100,1
"MAMPONG","238",100,1
"MAMPONTEN","238",100,1
"MANAH","456",100,1
"MANAKALA","436",100,1
"MANANTHAVADY","436",100,1
"MANANTHAVADY KERALA","436",100,1
"MANAUS","327",100,1
"MANBAJ","475",100,1
"MANBIDSCH","475",100,1
"MANBISCH","475",100,1
"MANCHENGUT","152",100,1
"MANCHERIAL","436",100,1
"MAND KULLA","134",100,1
"MANDAK","475",100,1
"MANDAL","457",100,1
"MANDALUYONG MM","462",100,1
"MANDIANA","261",100,1
"MANDIK","475",100,1
"MANECIU","154",100,1
"MANENGOLE","262",100,1
"MANERBIO","130",100,1
"MANESTI","154",100,1
"MANGA II-FOUMBAN","262",100,1
"MANGALURU","436",100,1
"MANGATAREM","462",100,1
"MANGO","283",100,1
"MANGUT","160",100,1
"MANHEIM-NECKARAU","163",100,1
"MANIPAY","431",100,1
"MANISA SOMA","163",100,1
"MANJAPRA","436",100,1
"MANKAT AL-HATAB","475",100,1
"MANKON","262",100,1
"MANKON BAMENDA","262",100,1
"MANKULAM","431",100,1
"MANLLEU","161",100,1
"MANLY","523",100,1
"MANNAR","431",100,1
"MANNARKKAD","436",100,1
"MANNEDORF","140",100,1
"MANOILESTI","154",100,1
"MANOSQUE","154",100,1
"MANS","154",100,1
"MANSA","436",100,1
"MANSA GHANDINAGAR","436",100,1
"MANSURPUR HOSHIARPUR","436",100,1
"MANTEIGAS","153",100,1
"MANTUA","252",100,1
"MANYAS","163",100,1
"MANZANILLO","351",100,1
"MAO","335",100,1
"MAPANDAN","462",100,1
"MAQTALEH","475",100,1
"MAR DEL PLATA","154",100,1
"MARACAIBA","475",100,1
"MARACAY","367",100,1
"MARAKESCH","252",100,1
"MARALDY","444",100,1
"MARAND","439",100,1
"MARANDENI","154",100,1
"MARANGUAPE","327",100,1
"MARAWILA","431",100,1
"MARBACH","163",100,1
"MARBURG STT WEHRDA","163",100,1
"MARCINKI","152",100,1
"MARCINKOWO","152",100,1
"MARDIKH","475",100,1
"MARDIN-NUSABYBIN","163",100,1
"MARDONWARDA","423",100,1
"MARE","154",100,1
"MAREA","475",100,1
"MAREC","150",100,1
"MARETH","285",100,1
"MAREVC","150",100,1
"MARGARETHEN","154",100,1
"MARGHITA","154",100,1
"MARGILON","166",100,1
"MARHANTES","166",100,1
"MARIA","157",100,1
"MARIA DEL CARMEN","161",100,1
"MARIANKA","152",100,1
"MARIANOPOLI","137",100,1
"MARIENBURG","152",100,1
"MARIINSK","166",100,1
"MARIJAMPOLE","142",100,1
"MARINA GLAVA","122",100,1
"MARINE","150",100,1
"MARINI","122",100,1
"MARINPOL","166",100,1
"MARISELU","154",100,1
"MARIT","475",100,1
"MARITTIMA","137",100,1
"MARIUPOL DONEZK","166",100,1
"MARIVAN","439",100,1
"MARIVELES BATAAN","462",100,1
"MARIZINO","160",100,1
"MARJANE","438",100,1
"MARJANIWKA","166",100,1
"MARJANOVKA","160",100,1
"MARJANOWKA","160",100,1
"MARJEEYOUN","451",100,1
"MARJEYOUNE","451",100,1
"MARKAT","121",100,1
"MARKHALIVKA","166",100,1
"MARKHAM","137",100,1
"MARKIVSKA OBL","166",100,1
"MARKOVAC","170",100,1
"MARKUSHIC","166",100,1
"MARL NW","163",100,1
"MARLISKAJA ASSR","160",100,1
"MARMATIEI","154",100,1
"MARMETIEI","154",100,1
"MARNASSA","252",100,1
"MAROCAINE","252",100,1
"MAROKKA","252",100,1
"MAROKKO","252",100,1
"MARRAKECH MEDINA","252",100,1
"MARSALA","137",100,1
"MARSEILLE (FRANKREICH","129",100,1
"MARTAPURA","437",100,1
"MARTEN","125",100,1
"MARTHANDESWARAM","436",100,1
"MARTHKOPHI","134",100,1
"MARTIGUES","154",100,1
"MARTINIQUE","129",100,1
"MARTMATR","475",100,1
"MARTONOS","170",100,1
"MARTONYI","165",100,1
"MARTORELL","161",100,1
"MARTOVE","166",100,1
"MARTUK","444",100,1
"MARTYNOWO","160",100,1
"MARUSICI-JAJCE","132",100,1
"MARVDASHT","439",100,1
"MARWANA FUKANI","475",100,1
"MARY","166",100,1
"MARYBOROUGH","523",100,1
"MARZENIN","152",100,1
"MARZOUKA","252",100,1
"MASAKN ALSAYDA ZAYNAB","475",100,1
"MASALLI","425",100,1
"MASAR- E SHARIF","423",100,1
"MASAR-E SCHARIF","423",100,1
"MASAR-E-SCHARIF","423",100,1
"MASBUT","475",100,1
"MASCALI","137",100,1
"MASCHATO ATTIKIS","134",100,1
"MASHAN","121",100,1
"MASHIERFEH","475",100,1
"MASHOK","475",100,1
"MASHRAFAH","475",100,1
"MASJED SOLEYMAN","439",100,1
"MASJED-SOLEIMAN","439",100,1
"MASJID SOLOMON","439",100,1
"MASKA","163",100,1
"MASLIWKA","166",100,1
"MASLOVARE","122",100,1
"MASOW","152",100,1
"MASSACHUSETTS","368",100,1
"MASSARELOS","153",100,1
"MASSARELOS-PORTA","153",100,1
"MASSOW","152",100,1
"MASSY","129",100,1
"MASTHUGGS","157",100,1
"MASUR-E SCHARIF","423",100,1
"MASURICA","170",100,1
"MASZEWO","152",100,1
"MASZOW","152",100,1
"MATABAN","273",100,1
"MATALE","431",100,1
"MATAMAN","273",100,1
"MATANZAS","161",100,1
"MATARUGE","170",100,1
"MATCHE","166",100,1
"MATEJCE","144",100,1
"MATEUTI","146",100,1
"MATICI","130",100,1
"MATIN","475",100,1
"MATINA","130",100,1
"MATOSINHOS","153",100,1
"MATOTO","261",100,1
"MATTANUR KERALA","436",100,1
"MATUSIV OBLAST TSCHERKASSY","166",100,1
"MAU SAHIB JALANDHAR","436",100,1
"MAUBENGE","154",100,1
"MAUBEUGE","154",100,1
"MAURITIUS","253",100,1
"MAVELIKARA","436",100,1
"MAVROVOUNION","134",100,1
"MAXIMOWSKER","166",100,1
"MAXINENI","154",100,1
"MAYADIEN","475",100,1
"MAYDAN WARDAK","423",100,1
"MAYDIN","475",100,1
"MAYS-EL-JABAL","451",100,1
"MAZANKA","166",100,1
"MAZAR E SHARIF","423",100,1
"MAZAR E-SHARIF","423",100,1
"MAZAR SHARIF","423",100,1
"MAZAR-E SHARIF","423",100,1
"MAZAR-E-SHARIF","423",100,1
"MAZAR-I-SHARIF","148",100,1
"MAZARA DEL VALLO","137",100,1
"MAZARE SHARIF","423",100,1
"MAZARSHARIF","423",100,1
"MAZBOUD","451",100,1
"MAZEDONIEN","144",100,1
"MAZEIKIAI","142",100,1
"MAZGIT","150",100,1
"MAZHAR","121",100,1
"MAZNEULI","430",100,1
"MAZOUJA NADOR","252",100,1
"MAZZEDONIEN","144",100,1
"MAZZOUJA","252",100,1
"MBAISE","137",100,1
"MBALMAYO","262",100,1
"MBANGA","262",100,1
"MBANO","232",100,1
"MBAO","269",100,1
"MBEM","262",100,1
"MBEN","262",100,1
"MBINGO","262",100,1
"MBOUDA","262",100,1
"MBOUROUKOU","262",100,1
"MBUJI MAYI","246",100,1
"MDILLA","285",100,1
"MEADEIN","475",100,1
"MEADIN","475",100,1
"MECCA","475",100,1
"MECHELEN","124",100,1
"MECHRAA BEL KSIRI","252",100,1
"MEDAN","437",100,1
"MEDEDA","122",100,1
"MEDEHAR ANKOUD BENI REZINE","252",100,1
"MEDENINE","285",100,1
"MEDERDRA","239",100,1
"MEDFOALTA","224",100,1
"MEDGIDIA CONSTANTA","154",100,1
"MEDIAS SIBIU","154",100,1
"MEDIESU","154",100,1
"MEDINA","287",100,1
"MEDINA DARU","237",100,1
"MEDINE","252",100,1
"MEDJEZ EL BAB","285",100,1
"MEDNOGORSK","444",100,1
"MEDRESE","163",100,1
"MEDROUSSA","221",100,1
"MEDVEDA","170",100,1
"MEDVEDJA","150",100,1
"MEDWAY GILLINGHAM","154",100,1
"MEDWEDIZA","160",100,1
"MEDWEDOWSKAJA","160",100,1
"MEGIDIA","154",100,1
"MEGION","160",100,1
"MEGRINE","285",100,1
"MEHANDIPUR HOSHIARPUR","436",100,1
"MEHDIPUR","137",100,1
"MEHMETLER","163",100,1
"MEIGANGA","262",100,1
"MEIHEKOU","479",100,1
"MEIS ALJABAL","451",100,1
"MEIS EL-JABAL","451",100,1
"MEJADIEN","475",100,1
"MEJDAN","121",100,1
"MEKAR SARI","437",100,1
"MEL","137",100,1
"MELAKA","482",100,1
"MELEGNANO","137",100,1
"MELICUCCO","137",100,1
"MELILA","475",100,1
"MELILLA NGA","232",100,1
"MELITO DI PORTO SALVO","137",100,1
"MELITOPIL","166",100,1
"MELLILA","161",100,1
"MELNITSCHNOJE","160",100,1
"MELOVE","121",100,1
"MELTEPE","163",100,1
"MELUN","129",100,1
"MEMALIAJ","121",100,1
"MEMELAN","163",100,1
"MENATHERA","475",100,1
"MENBEJ","475",100,1
"MENCEHN","262",100,1
"MENDEFRA","224",100,1
"MENE GRANDE","137",100,1
"MENEMEN","163",100,1
"MENENKYOVO","125",100,1
"MENGABRIL","161",100,1
"MENOUFIA","287",100,1
"MENSHIYAT MENBAL","287",100,1
"MENSURLU","163",100,1
"MENTANA","137",100,1
"MENZEL","285",100,1
